Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp4_EUR,jack singh brar,2.5,3,-1,-1,0,1,0,0,1,0
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp4_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d3_grp7_EUR,scott hend,2.46,-1,3,3,-1,0,0,0,1,0
2019,1,31,Saudi International (Saudi Arabia),2019_1_31,2019_1_31_v0_d3_grp7_EUR,alexander levy,1.96,0,0,2,-3,1,1,0,0,0
0,0,0,0,2019_1_31,2019_1_31_v0_d3_grp7_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2018,7,12,Scottish Open (Scotland),2018_7_12,2018_7_12_v0_d3_grp1_EUR,ian poulter,2.16,-5,6,-3,-1,0,0,0,1,0
2018,7,12,Scottish Open (Scotland),2018_7_12,2018_7_12_v0_d3_grp1_EUR,russell knox,2.12,0,1,-4,-4,1,1,0,0,0
0,0,0,0,2018_7_12,2018_7_12_v0_d3_grp1_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d3_grp6_EUR,abraham ancer,2.04,3,-2,0,1,0,1,0,0,0
2019,7,4,Irish Open (Europe),2019_7_4,2019_7_4_v0_d3_grp6_EUR,jorge campillo,2.34,-4,-4,-3,-1,1,0,0,1,0
0,0,0,0,2019_7_4,2019_7_4_v0_d3_grp6_EUR,tie,9,0,0,0,0,0,0,0,0,0
2017,10,5,Alfred Dunhill Links Championship (Scotland),2017_10_5,2017_10_5_v1_d3_grp7_EUR,nathan kimsey,3,4,-2,2,7,0,0,0,1,0
2017,10,5,Alfred Dunhill Links Championship (Scotland),2017_10_5,2017_10_5_v1_d3_grp7_EUR,nicolas colsaerts,1.57,6,0,-7,1,1,1,0,0,0
0,0,0,0,2017_10_5,2017_10_5_v1_d3_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,4,25,Trophée Hassan II (Morocco),2019_4_25,2019_4_25_v0_d3_grp2_EUR,victor dubuisson,2.14,0,0,-2,3,0,1,0,0,0
2019,4,25,Trophée Hassan II (Morocco),2019_4_25,2019_4_25_v0_d3_grp2_EUR,fabrizio zanotti,2.16,-4,-2,-6,2,1,0,0,1,0
0,0,0,0,2019_4_25,2019_4_25_v0_d3_grp2_EUR,tie,8.2,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp8_EUR,jon rahm,1.65,-4,0,-8,-6,1,1,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp8_EUR,tom lewis,3.25,-3,-1,-3,1,0,0,0,1,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp8_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2018,7,26,Porsche European Open (Germany),2018_7_26,2018_7_26_v0_d3_grp8_EUR,matthias schwab,3.35,1,-1,1,-2,0,0,0,1,0
2018,7,26,Porsche European Open (Germany),2018_7_26,2018_7_26_v0_d3_grp8_EUR,patrick reed,1.62,1,-1,-3,-3,1,1,0,0,0
0,0,0,0,2018_7_26,2018_7_26_v0_d3_grp8_EUR,tie,10,0,0,0,0,0,0,0,0,0
2019,6,20,BMW International Open (Germany) - Play Offs,2019_6_20,2019_6_20_v0_d3_grp0_EUR,andy sullivan,2.16,-5,0,1,-3,1,1,0,0,0
2019,6,20,BMW International Open (Germany) - Play Offs,2019_6_20,2019_6_20_v0_d3_grp0_EUR,maximilian kieffer,2.26,-4,1,4,-2,0,0,0,1,0
0,0,0,0,2019_6_20,2019_6_20_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp9_EUR,bryson dechambeau,1.63,4,-4,-2,-2,1,1,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp9_EUR,dean burmester,3.35,1,-1,-6,0,0,0,0,1,0
0,0,0,0,2020_1_23,2020_1_23_v0_d3_grp9_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp6_EUR,ben eccles,2.3,1,-1,4,-3,1,0,0,1,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp6_EUR,sam brazel,2.06,-3,-4,3,0,0,1,0,0,0
0,0,0,0,2018_11_28,2018_11_28_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp0_EUR,eddie pepperell,1.85,8,2,-6,-2,0,1,0,0,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp0_EUR,edoardo molinari,2.44,-2,5,-4,-4,1,0,0,1,0
0,0,0,0,2018_5_10,2018_5_10_v0_d3_grp0_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d3_grp9_EUR,patrick reed,1.95,-4,-1,-1,-1,0,1,0,0,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d3_grp9_EUR,matthew fitzpatrick,2.32,0,-5,1,-3,1,0,0,1,0
0,0,0,0,2020_12_10,2020_12_10_v0_d3_grp9_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,11,22,Hong Kong Open (Hong Kong),2017_11_22,2017_11_22_v0_d3_grp4_EUR,julian suri,1.73,-5,3,-4,-1,1,1,0,0,0
2017,11,22,Hong Kong Open (Hong Kong),2017_11_22,2017_11_22_v0_d3_grp4_EUR,joakim lagergren,2.64,-1,-1,-2,0,0,0,0,1,0
0,0,0,0,2017_11_22,2017_11_22_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
0,0,0,0,2020_9_10,2020_9_10_v0_d3_grp6_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp6_EUR,matthew jordan,1.94,1,3,4,3,0,1,0,0,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp6_EUR,martin simonsen,2.52,-5,-1,-4,2,1,0,0,1,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp4_EUR,maximilian kieffer,2.72,3,1,4,-5,1,0,0,1,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp4_EUR,david horsey,1.73,-3,-1,-6,-2,0,1,0,0,0
0,0,0,0,2017_10_12,2017_10_12_v0_d3_grp4_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,10,19,Andalucia Valderrama Masters (Spain),2017_10_19,2017_10_19_v0_d3_grp8_EUR,ricardo gouveia,1.9,-2,-5,3,1,1,1,0,0,0
2017,10,19,Andalucia Valderrama Masters (Spain),2017_10_19,2017_10_19_v0_d3_grp8_EUR,edoardo molinari,2.42,-1,-1,1,10,0,0,0,1,0
0,0,0,0,2017_10_19,2017_10_19_v0_d3_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,4,25,Trophée Hassan II (Morocco),2019_4_25,2019_4_25_v0_d3_grp6_EUR,kristoffer reitan,3.4,-2,-1,-2,5,0,0,0,1,0
2019,4,25,Trophée Hassan II (Morocco),2019_4_25,2019_4_25_v0_d3_grp6_EUR,jorge campillo,1.55,-4,-2,-1,-4,1,1,0,0,0
0,0,0,0,2019_4_25,2019_4_25_v0_d3_grp6_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d3_grp0_EUR,shiv kapur,2.76,0,-2,0,1,1,0,0,1,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d3_grp0_EUR,joost luiten,1.71,-1,-3,0,3,0,1,0,0,0
0,0,0,0,2017_9_7,2017_9_7_v0_d3_grp0_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp0_EUR,david lipsky,2.44,-2,1,5,-1,0,0,0,1,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp0_EUR,guido migliozzi,1.98,-2,-4,0,-4,1,1,0,0,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp0_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d3_grp2_EUR,adrian otaegui,1.91,-4,-3,-4,-2,0,1,0,0,1
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d3_grp2_EUR,john catlin,2.44,-1,2,0,-2,0,0,0,1,1
0,0,0,0,2020_8_13,2020_8_13_v0_d3_grp2_EUR,tie,9.4,0,0,0,0,1,0,0,0,1
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp5_EUR,dustin johnson,1.64,3,0,-2,-2,1,1,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp5_EUR,marcus kinhult,3.15,-4,-2,-4,8,0,0,0,1,0
0,0,0,0,2020_1_30,2020_1_30_v0_d3_grp5_EUR,tie,9.8,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp9_EUR,adrian otaegui,2.96,1,5,1,-2,0,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp9_EUR,shane lowry,1.57,-2,-6,0,-4,1,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp8_EUR,jorge campillo,1.77,-2,-1,-4,-4,0,1,0,0,0
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp8_EUR,benjamin hebert,2.62,-1,-7,1,-8,1,0,0,1,0
0,0,0,0,2019_5_1,2019_5_1_v0_d3_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp2_EUR,jordan smith,2.86,0,-2,-6,0,0,0,0,1,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp2_EUR,sergio garcia,1.82,-2,3,-1,-7,1,1,0,0,0
0,0,0,0,2018_6_28,2018_6_28_v0_d3_grp2_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,12,5,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2019_12_5,2019_12_5_v0_d3_grp9_EUR,calum hill,2.24,-6,0,-1,-4,1,0,0,1,0
2019,12,5,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2019_12_5,2019_12_5_v0_d3_grp9_EUR,brandon stone,2.06,-2,-5,6,-3,0,1,0,0,0
0,0,0,0,2019_12_5,2019_12_5_v0_d3_grp9_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,9,5,Porsche European Open (Germany),2019_9_5,2019_9_5_v0_d3_grp0_EUR,darren fichardt,1.96,-3,0,-1,3,1,1,0,0,0
2019,9,5,Porsche European Open (Germany),2019_9_5,2019_9_5_v0_d3_grp0_EUR,oliver fisher,2.2,-1,-5,-3,4,0,0,0,1,0
0,0,0,0,2019_9_5,2019_9_5_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,4,25,Volvo China Open (China),2018_4_25,2018_4_25_v0_d3_grp5_EUR,soomin lee,2.98,-2,11,0,-2,0,0,0,1,0
2018,4,25,Volvo China Open (China),2018_4_25,2018_4_25_v0_d3_grp5_EUR,jorge campillo,1.7,-2,-5,-1,-4,1,1,0,0,0
0,0,0,0,2018_4_25,2018_4_25_v0_d3_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,1,24,Dubai Desert Classic (United Arab Emirates),2019_1_24,2019_1_24_v0_d3_grp3_EUR,jorge campillo,2.18,-1,2,0,3,0,0,0,1,0
2019,1,24,Dubai Desert Classic (United Arab Emirates),2019_1_24,2019_1_24_v0_d3_grp3_EUR,george coetzee,2.12,-4,-1,-1,-1,1,1,0,0,0
0,0,0,0,2019_1_24,2019_1_24_v0_d3_grp3_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp12_EUR,ian poulter,1.69,4,-2,-1,-2,1,1,0,0,0
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp12_EUR,chris hanson,2.76,3,0,-3,-1,0,0,0,1,0
0,0,0,0,2017_9_28,2017_9_28_v0_d3_grp12_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp17_EUR,victor dubuisson,2.06,0,-2,-1,-4,1,1,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp17_EUR,thorbjorn olesen,2.24,-3,-5,1,-3,0,0,0,1,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp17_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d3_grp1_EUR,jordan smith,1.93,0,-4,-4,0,1,1,0,0,0
2020,8,13,Celtic Classic (Wales),2020_8_13,2020_8_13_v0_d3_grp1_EUR,guido migliozzi,2.52,-4,-4,-5,1,0,0,0,1,0
0,0,0,0,2020_8_13,2020_8_13_v0_d3_grp1_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d3_grp1_EUR,nicolas colsaerts,2.74,-1,-2,-1,-2,0,0,0,1,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d3_grp1_EUR,andrea pavan,1.61,-2,-9,-1,-3,1,1,0,0,0
0,0,0,0,2019_8_22,2019_8_22_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d3_grp4_EUR,martin kaymer,2.68,-3,-4,-3,-1,0,0,0,1,0
2020,12,10,DP World Tour Championship (United Arab Emirates),2020_12_10,2020_12_10_v0_d3_grp4_EUR,viktor hovland,1.82,-1,-2,-8,-6,1,1,0,0,0
0,0,0,0,2020_12_10,2020_12_10_v0_d3_grp4_EUR,tie,9,0,0,0,0,0,0,0,0,0
0,0,0,0,2020_9_10,2020_9_10_v0_d3_grp0_EUR,tie,9,0,0,0,0,0,0,0,0,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp0_EUR,thorbjorn olesen,2.1,-2,-1,5,2,0,1,0,0,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp0_EUR,brandon stone,2.2,8,-4,-1,-1,1,0,0,1,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d3_grp3_EUR,ben evans,2.7,6,0,0,-1,0,0,0,1,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d3_grp3_EUR,zander lombard,1.75,3,-3,3,-4,1,1,0,0,0
0,0,0,0,2018_12_13,2018_12_13_v0_d3_grp3_EUR,tie,7,0,0,0,0,0,0,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp9_EUR,justin walters,2.16,3,-1,4,0,0,1,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp9_EUR,oliver fisher,2.24,-2,1,4,-1,1,0,0,1,0
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp6_EUR,rory mcilroy,1.76,-3,-7,-5,-7,1,1,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp6_EUR,justin rose,2.8,7,-1,1,1,0,0,0,1,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp6_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp9_EUR,lucas herbert,1.8,-1,4,-3,8,0,1,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp9_EUR,robert rock,2.46,-6,2,8,1,1,0,0,1,0
0,0,0,0,2020_10_1,2020_10_1_v0_d3_grp9_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d3_grp0_EUR,ashley chesters,1.93,4,2,-3,-1,0,1,0,0,1
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d3_grp0_EUR,joel stalter,2.52,-3,-2,-2,-1,0,0,0,1,1
0,0,0,0,2020_7_30,2020_7_30_v0_d3_grp0_EUR,tie,9,0,0,0,0,1,0,0,0,1
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp9_EUR,gregory havret,2.22,-6,1,0,1,0,0,0,1,0
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp9_EUR,florian fritsch,2.12,0,-1,-3,-1,1,1,0,0,0
0,0,0,0,2017_9_28,2017_9_28_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp0_EUR,chris wood,1.7,-1,-3,-4,2,1,1,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp0_EUR,paul waring,2.94,1,-1,5,5,0,0,0,1,0
0,0,0,0,2018_7_5,2018_7_5_v0_d3_grp0_EUR,tie,9,0,0,0,0,0,0,0,0,0
2019,1,24,Dubai Desert Classic (United Arab Emirates),2019_1_24,2019_1_24_v0_d3_grp6_EUR,haotong li,2.1,-8,3,-3,-5,1,1,0,0,0
2019,1,24,Dubai Desert Classic (United Arab Emirates),2019_1_24,2019_1_24_v0_d3_grp6_EUR,matt wallace,2.26,-3,-2,-1,-3,0,0,0,1,0
0,0,0,0,2019_1_24,2019_1_24_v0_d3_grp6_EUR,tie,9,0,0,0,0,0,0,0,0,0
2019,10,10,Italian Open (Italy),2019_10_10,2019_10_10_v0_d3_grp0_EUR,paul waring,2.38,0,-4,-7,2,0,0,0,1,0
2019,10,10,Italian Open (Italy),2019_10_10,2019_10_10_v0_d3_grp0_EUR,matthias schwab,1.94,-2,-2,-4,-1,1,1,0,0,0
0,0,0,0,2019_10_10,2019_10_10_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp6_EUR,george coetzee,1.7,-2,-1,-1,-3,1,1,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp6_EUR,darren fichardt,2.84,3,2,4,0,0,0,0,1,0
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
0,0,0,0,2018_1_11,2018_1_11_v0_d3_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,1,11,South African Open (South Africa),2018_1_11,2018_1_11_v0_d3_grp7_EUR,justin walters,2.06,-1,0,-2,1,0,1,0,0,0
2018,1,11,South African Open (South Africa),2018_1_11,2018_1_11_v0_d3_grp7_EUR,renato paratore,2.26,1,-2,5,-3,1,0,0,1,0
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d3_grp2_EUR,nacho elvira,2.08,2,1,-2,0,0,1,0,0,1
2017,9,7,Omega European Masters (Switzerland) - Play Offs,2017_9_7,2017_9_7_v0_d3_grp2_EUR,david drysdale,2.2,1,-4,1,0,0,0,0,1,1
0,0,0,0,2017_9_7,2017_9_7_v0_d3_grp2_EUR,tie,8.8,0,0,0,0,1,0,0,0,1
0,0,0,0,2020_9_10,2020_9_10_v0_d3_grp1_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp1_EUR,tom gandy,3.25,1,1,2,1,0,0,0,1,0
2020,9,10,Portugal Masters (Portugal),2020_9_10,2020_9_10_v0_d3_grp1_EUR,paul waring,1.62,0,4,6,0,1,1,0,0,0
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d3_grp6_EUR,tom lewis,1.86,0,6,-5,3,0,1,0,0,0
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d3_grp6_EUR,soren kjeldsen,2.46,0,2,2,-1,1,0,0,1,0
0,0,0,0,2019_1_16,2019_1_16_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d3_grp8_EUR,marcus armitage,2.64,-5,4,-3,-1,0,0,0,1,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d3_grp8_EUR,wil besseling,1.81,-1,-3,-1,-2,1,1,0,0,0
0,0,0,0,2019_11_28,2019_11_28_v0_d3_grp8_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d3_grp6_EUR,oliver fisher,2.26,-1,0,5,-1,1,0,0,1,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d3_grp6_EUR,calum hill,2.1,-4,4,2,1,0,1,0,0,0
0,0,0,0,2020_7_22,2020_7_22_v0_d3_grp6_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp3_EUR,phil mickelson,1.78,-1,3,-1,-2,1,1,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp3_EUR,soren kjeldsen,2.84,-3,-2,-7,3,0,0,0,1,0
0,0,0,0,2020_1_30,2020_1_30_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2017,11,30,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2017_11_30,2017_11_30_v0_d3_grp3_EUR,louis oosthuizen,1.47,3,-5,-2,0,0,1,0,0,0
2017,11,30,AfrAsia Bank Mauritius Open (Mauritius) - Play Offs,2017_11_30,2017_11_30_v0_d3_grp3_EUR,joel stalter,3.6,-3,4,4,-1,1,0,0,1,0
0,0,0,0,2017_11_30,2017_11_30_v0_d3_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp9_EUR,gaganjeet bhullar,1.9,-2,-1,9,6,0,1,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp9_EUR,anthony quayle,2.34,1,0,-1,3,1,0,0,1,0
0,0,0,0,2018_11_28,2018_11_28_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,11,26,Alfred Dunhill Championship (South Africa),2020_11_26,2020_11_26_v0_d3_grp5_EUR,sean crocker,1.9,-1,0,-5,-4,1,1,0,0,0
2020,11,26,Alfred Dunhill Championship (South Africa),2020_11_26,2020_11_26_v0_d3_grp5_EUR,oliver farr,2.2,6,-2,2,1,0,0,0,1,0
0,0,0,0,2020_11_26,2020_11_26_v0_d3_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp3_EUR,shane lowry,2.22,-3,0,3,-2,1,0,0,1,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp3_EUR,bernd wiesberger,2.16,-1,-2,-2,1,0,1,0,0,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp3_EUR,tie,9,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp6_EUR,thorbjorn olesen,1.66,-3,-5,-3,0,1,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp6_EUR,robert rock,2.98,1,-2,-1,3,0,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d3_grp6_EUR,tie,9.6,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp5_EUR,peter uihlein,2.4,-2,0,5,-2,0,0,0,1,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp5_EUR,russell knox,2.02,5,0,1,-4,1,1,0,0,0
0,0,0,0,2018_7_5,2018_7_5_v0_d3_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp9_EUR,marcus kinhult,2.64,1,-4,1,-4,0,0,0,1,1
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp9_EUR,chris wood,1.89,-1,-1,-3,-4,0,1,0,0,1
0,0,0,0,2018_6_28,2018_6_28_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp2_EUR,jordan smith,2.58,0,-2,-5,-1,0,0,0,1,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp2_EUR,shane lowry,1.92,0,3,-2,-3,1,1,0,0,0
0,0,0,0,2020_1_23,2020_1_23_v0_d3_grp2_EUR,tie,9,0,0,0,0,0,0,0,0,0
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp3_EUR,robert rock,2.24,1,4,-5,0,1,0,0,1,0
2017,9,28,British Masters (England),2017_9_28,2017_9_28_v0_d3_grp3_EUR,danny willett,2.04,3,4,4,2,0,1,0,0,0
0,0,0,0,2017_9_28,2017_9_28_v0_d3_grp3_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d3_grp3_EUR,alexander levy,2.06,2,0,4,7,0,1,0,0,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d3_grp3_EUR,maximilian kieffer,2.14,-1,-4,-4,3,1,0,0,1,0
0,0,0,0,2018_9_6,2018_9_6_v0_d3_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
