Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp26_PGA,sam burns,2.86,-2,4,1,1,1,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp26_PGA,brian gay,2.88,-4,-3,-1,3,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp26_PGA,dean burmester,2.9,-1,-6,-1,5,0,0,0,1,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d1_grp10_PGA,pat perez,3.25,-1,0,1,-1,0,0,0,1,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d1_grp10_PGA,daniel berger,2.74,2,-1,6,-3,0,0,1,0,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d1_grp10_PGA,charley hoffman,2.7,4,2,1,-7,1,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp11_PGA,henrik stenson,2.14,1,-1,0,3,0,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp11_PGA,danny willett,4.0,-4,-4,-2,3,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp11_PGA,pat perez,3.25,-2,2,-2,-3,1,0,1,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp3_PGA,sepp straka,2.86,2,-1,-4,-5,1,0,1,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp3_PGA,seth reeves,4.7,1,0,0,3,0,0,0,1,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp3_PGA,viktor hovland,2.06,-2,-2,-2,-4,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp36_PGA,justin thomas,2.66,4,-4,-1,-2,1,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp36_PGA,francesco molinari,2.88,5,-3,-6,-1,0,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp36_PGA,branden grace,3.55,-3,-3,6,3,0,0,0,1,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d1_grp7_PGA,brian davis,3.6,-3,5,-2,4,0,0,0,1,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d1_grp7_PGA,kevin o'connell,2.72,1,1,5,5,0,0,1,0,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d1_grp7_PGA,billy hurley iii,2.32,8,-2,-1,2,1,1,0,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp2_PGA,rory sabbatini,2.04,-7,4,-1,-7,1,1,0,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp2_PGA,seamus power,3.5,0,-2,-3,-6,0,0,1,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d1_grp2_PGA,brandon harkins,3.95,0,-4,-4,-2,0,0,0,1,0
2019,5,2,Wells Fargo Championship (USA),2019_5_2,2019_5_2_v0_d1_grp1_PGA,paul casey,2.88,6,-1,9,-2,0,0,1,0,0
2019,5,2,Wells Fargo Championship (USA),2019_5_2,2019_5_2_v0_d1_grp1_PGA,patrick reed,3.5,-3,6,1,-4,1,0,0,1,0
2019,5,2,Wells Fargo Championship (USA),2019_5_2,2019_5_2_v0_d1_grp1_PGA,hideki matsuyama,2.46,0,-1,3,2,0,1,0,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp13_PGA,bubba watson,2.88,-3,-2,-2,1,0,0,1,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp13_PGA,henrik stenson,3.3,3,-8,-4,-3,1,0,0,1,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp13_PGA,jason day,2.66,1,-3,1,3,0,1,0,0,0
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp0_PGA,scott piercy,2.66,0,-1,0,4,0,1,0,0,0
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp0_PGA,ian poulter,2.92,-1,4,7,1,1,0,1,0,2
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp0_PGA,haotong li,3.05,2,0,2,1,1,0,0,1,2
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp6_PGA,ian poulter,2.86,1,1,2,-2,1,0,1,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp6_PGA,paul casey,1.91,2,-1,2,4,0,1,0,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp6_PGA,davis love iii,7.0,6,1,-1,2,0,0,0,1,0
2020,3,5,Arnold Palmer Invitational (USA),2020_3_5,2020_3_5_v0_d1_grp0_PGA,henrik stenson,2.3,-3,0,-5,5,0,1,0,0,0
2020,3,5,Arnold Palmer Invitational (USA),2020_3_5,2020_3_5_v0_d1_grp0_PGA,sung kang,3.65,3,-2,5,-3,1,0,0,1,0
2020,3,5,Arnold Palmer Invitational (USA),2020_3_5,2020_3_5_v0_d1_grp0_PGA,lanto griffin,3.25,-5,0,1,-1,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp15_PGA,rory mcilroy,2.64,-1,-5,2,10,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp15_PGA,jordan spieth,2.8,-2,-1,3,8,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp15_PGA,phil mickelson,3.55,7,2,-4,7,1,0,0,1,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp0_PGA,russell henley,1.71,-2,-2,4,-2,0,1,0,0,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp0_PGA,d.a. points,4.3,-2,-3,1,-6,1,0,1,0,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp0_PGA,billy hurley iii,5.1,-4,-1,0,-2,0,0,0,1,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp0_PGA,nick taylor,4.1,-8,0,1,-5,1,0,0,1,2
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp0_PGA,dylan frittelli,3.8,0,-6,1,1,0,0,1,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp0_PGA,hideki matsuyama,1.82,-3,3,-1,-5,1,1,0,0,2
2019,11,21,RSM Classic (USA) - Play Offs,2019_11_21,2019_11_21_v0_d1_grp8_PGA,john merrick,5.2,-2,-1,-4,-2,1,0,0,1,2
2019,11,21,RSM Classic (USA) - Play Offs,2019_11_21,2019_11_21_v0_d1_grp8_PGA,alex noren,2.18,-2,-6,1,-2,1,1,0,0,2
2019,11,21,RSM Classic (USA) - Play Offs,2019_11_21,2019_11_21_v0_d1_grp8_PGA,zac blair,2.66,-4,-1,-4,2,0,0,1,0,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d1_grp0_PGA,kevin streelman,2.38,2,-2,7,-4,0,1,0,0,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d1_grp0_PGA,richy werenski,2.88,-6,-2,4,-5,1,0,1,0,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d1_grp0_PGA,robert garrigus,3.15,-2,-9,1,0,0,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp8_PGA,tony finau,2.78,2,-3,0,-1,1,1,0,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp8_PGA,sergio garcia,2.96,-3,-3,0,1,0,0,1,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp8_PGA,henrik stenson,3.2,5,3,-1,2,0,0,0,1,0
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp9_PGA,marc leishman,3.4,-2,3,-2,-2,0,0,0,1,0
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp9_PGA,rickie fowler,2.68,-5,1,-3,-5,1,1,0,0,0
2018,3,15,Arnold Palmer Invitational (USA),2018_3_15,2018_3_15_v0_d1_grp9_PGA,rory mcilroy,2.72,0,2,3,-3,0,0,1,0,0
2018,7,12,John Deere Classic (USA),2018_7_12,2018_7_12_v0_d1_grp7_PGA,david lingmerth,2.46,-3,-2,-4,0,0,1,0,0,0
2018,7,12,John Deere Classic (USA),2018_7_12,2018_7_12_v0_d1_grp7_PGA,vaughn taylor,2.68,1,-4,1,-4,1,0,1,0,2
2018,7,12,John Deere Classic (USA),2018_7_12,2018_7_12_v0_d1_grp7_PGA,billy hurley iii,3.95,1,-1,-4,-4,1,0,0,1,2
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d1_grp0_PGA,brendan steele,4.3,-3,-4,-4,-3,1,0,0,1,0
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d1_grp0_PGA,adam hadwin,3.8,4,3,-2,-1,0,0,1,0,0
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d1_grp0_PGA,jason day,1.92,1,-2,-5,-1,0,1,0,0,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d1_grp6_PGA,jordan spieth,3.9,4,-2,3,-2,1,0,0,1,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d1_grp6_PGA,justin rose,2.14,-5,-3,-3,3,0,1,0,0,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d1_grp6_PGA,jason day,3.45,-6,3,-1,1,0,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp16_PGA,steve stricker,4.1,-3,1,2,4,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp16_PGA,patrick cantlay,2.04,3,-2,1,0,1,1,0,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp16_PGA,ian poulter,3.3,3,3,-5,5,0,0,1,0,0
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp4_PGA,seamus power,4.4,3,0,-3,-3,0,0,0,1,0
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp4_PGA,sam burns,3.25,-2,-4,0,-4,1,0,1,0,0
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp4_PGA,matthew fitzpatrick,1.96,-2,-2,6,0,0,1,0,0,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp10_PGA,chris stroud,3.75,6,-4,6,-1,0,0,0,1,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp10_PGA,grayson murray,3.15,-4,0,2,2,0,0,1,0,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp10_PGA,louis oosthuizen,2.3,-1,-4,-3,-3,1,1,0,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp18_PGA,j.b. holmes,2.88,-3,-2,0,1,1,0,1,0,2
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp18_PGA,lucas bjerregaard,2.62,3,-2,-1,1,1,1,0,0,2
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp18_PGA,troy merritt,3.25,-1,-2,-6,2,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp48_PGA,franklin huang,3.0,1,1,1,12,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp48_PGA,sebastian vazquez,2.72,1,1,-2,7,1,0,1,0,2
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp48_PGA,mike miller,2.62,4,2,4,7,1,1,0,0,2
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp9_PGA,billy horschel,3.4,-3,1,0,-4,1,0,1,0,2
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp9_PGA,patrick cantlay,2.26,1,3,1,-4,1,1,0,0,2
2019,4,18,RBC Heritage (USA),2019_4_18,2019_4_18_v0_d1_grp9_PGA,zach johnson,3.7,1,0,2,-2,0,0,0,1,0
2017,8,17,Wyndham Championship (USA),2017_8_17,2017_8_17_v0_d1_grp5_PGA,william mcgirt,2.8,7,0,6,-2,0,0,1,0,0
2017,8,17,Wyndham Championship (USA),2017_8_17,2017_8_17_v0_d1_grp5_PGA,vaughn taylor,2.98,0,-2,-1,-7,1,0,0,1,0
2017,8,17,Wyndham Championship (USA),2017_8_17,2017_8_17_v0_d1_grp5_PGA,nick taylor,2.76,-6,5,-3,-2,0,1,0,0,0
2017,10,12,CIMB Classic (Malaysia),2017_10_12,2017_10_12_v0_d1_grp8_PGA,danny chia,4.8,0,-2,3,-2,1,0,0,1,0
2017,10,12,CIMB Classic (Malaysia),2017_10_12,2017_10_12_v0_d1_grp8_PGA,ollie schniederjans,2.42,4,2,-2,0,0,0,1,0,0
2017,10,12,CIMB Classic (Malaysia),2017_10_12,2017_10_12_v0_d1_grp8_PGA,scott piercy,2.2,0,-4,-2,-1,0,1,0,0,0
2018,5,10,The Players Championship (USA),2018_5_10,2018_5_10_v0_d1_grp2_PGA,scott brown,2.8,-1,5,4,-2,1,0,1,0,0
2018,5,10,The Players Championship (USA),2018_5_10,2018_5_10_v0_d1_grp2_PGA,j.j. spaun,2.7,5,0,0,-1,0,1,0,0,0
2018,5,10,The Players Championship (USA),2018_5_10,2018_5_10_v0_d1_grp2_PGA,ryan blaum,3.35,-1,3,4,-1,0,0,0,1,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp6_PGA,sean o'hair,3.25,4,1,-1,2,0,0,1,0,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp6_PGA,retief goosen,3.45,5,3,-1,1,0,0,0,1,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d1_grp6_PGA,matthew fitzpatrick,2.2,1,-4,2,0,1,1,0,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp1_PGA,jason kokrak,2.98,-1,-2,-3,1,0,0,1,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp1_PGA,luke list,2.54,-2,1,1,-1,1,1,0,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp1_PGA,patrick rodgers,3.55,-2,-1,2,4,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp43_PGA,kevin kisner,2.9,5,2,-2,7,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp43_PGA,ross fisher,3.0,-2,-1,-6,6,1,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp43_PGA,adam hadwin,2.8,0,-2,2,13,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp27_PGA,matt jones,2.72,0,-4,-3,6,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp27_PGA,ryan fox,2.6,-2,-2,-2,3,1,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp27_PGA,shota akiyoshi,3.1,1,1,1,12,0,0,0,1,0
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d1_grp33_PGA,adam hadwin,2.62,-6,4,3,-2,1,1,0,0,0
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d1_grp33_PGA,brandt snedeker,2.76,1,0,3,2,0,0,1,0,0
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d1_grp33_PGA,xinjun zhang,3.35,-1,0,-6,2,0,0,0,1,0
2019,5,9,AT-T Byron Nelson (USA),2019_5_9,2019_5_9_v0_d1_grp4_PGA,harris english,3.2,0,1,0,-3,0,0,1,0,0
2019,5,9,AT-T Byron Nelson (USA),2019_5_9,2019_5_9_v0_d1_grp4_PGA,andres romero,3.45,3,-6,3,-4,1,0,0,1,0
2019,5,9,AT-T Byron Nelson (USA),2019_5_9,2019_5_9_v0_d1_grp4_PGA,lucas bjerregaard,2.18,-2,3,-2,-1,0,1,0,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp0_PGA,austin cook,2.34,3,2,0,2,0,1,0,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp0_PGA,ted potter jr,3.25,7,5,8,1,1,0,0,1,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d1_grp0_PGA,wesley bryan,3.15,4,-1,5,2,0,0,1,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp0_PGA,patrick reed,2.44,1,-1,-6,-6,1,0,1,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp0_PGA,phil mickelson,2.42,-2,-5,-3,-1,0,1,0,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp0_PGA,si woo kim,4.3,1,2,-2,-1,0,0,0,1,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d1_grp7_PGA,geoff ogilvy,4.5,6,-2,-2,-3,0,0,0,1,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d1_grp7_PGA,byeong hun an,2.24,-4,-3,1,-1,0,1,0,0,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d1_grp7_PGA,andrew putnam,2.72,-3,-6,-3,-6,1,0,1,0,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d1_grp5_PGA,ryan moore,2.36,2,-2,-4,2,0,0,1,0,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d1_grp5_PGA,greg chalmers,6.2,-5,5,5,0,0,0,0,1,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d1_grp5_PGA,tony finau,2.22,3,-2,-4,-2,1,1,0,0,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp3_PGA,russell henley,2.32,-1,-5,-2,1,0,1,0,0,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp3_PGA,chesson hadley,3.45,-3,-1,1,0,0,0,0,1,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp3_PGA,xinjun zhang,3.4,-1,-1,0,-6,1,0,1,0,0
2018,3,1,WGC-Mexico Championship (North - Central America) - Play Offs,2018_3_1,2018_3_1_v0_d1_grp3_PGA,patrick cantlay,2.24,-3,-5,-5,-1,0,1,0,0,0
2018,3,1,WGC-Mexico Championship (North - Central America) - Play Offs,2018_3_1,2018_3_1_v0_d1_grp3_PGA,charl schwartzel,3.15,-2,-3,0,0,0,0,1,0,0
2018,3,1,WGC-Mexico Championship (North - Central America) - Play Offs,2018_3_1,2018_3_1_v0_d1_grp3_PGA,chris paisley,4.0,-3,-7,-7,-6,1,0,0,1,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp8_PGA,jhonattan vegas,3.35,-7,-3,6,4,0,0,0,1,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp8_PGA,russell henley,2.76,2,-1,-3,-2,1,1,0,0,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d1_grp8_PGA,ryan moore,2.88,-1,0,-3,0,0,0,1,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp23_PGA,julian suri,1.57,-5,-2,-3,2,1,1,0,0,2
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp23_PGA,marty jertson,7.6,-3,-1,6,2,1,0,0,1,2
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp23_PGA,martin trainer,4.0,1,2,0,5,0,0,1,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp7_PGA,keegan bradley,2.72,-6,0,-7,-2,0,1,0,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp7_PGA,sung kang,3.0,2,1,-5,1,0,0,0,1,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp7_PGA,anirban lahiri,2.82,1,-4,-5,-3,1,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp24_PGA,mickey demorat,2.64,1,1,1,2,1,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp24_PGA,tyler strafaci,2.62,1,1,4,8,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp24_PGA,calum hill,3.05,1,1,5,5,0,0,0,1,0
2020,6,11,Charles Schwab Challenge (USA) - Play Offs,2020_6_11,2020_6_11_v0_d1_grp6_PGA,kevin kisner,3.0,0,2,2,-3,0,0,1,0,0
2020,6,11,Charles Schwab Challenge (USA) - Play Offs,2020_6_11,2020_6_11_v0_d1_grp6_PGA,xander schauffele,2.4,1,1,1,-5,1,1,0,0,0
2020,6,11,Charles Schwab Challenge (USA) - Play Offs,2020_6_11,2020_6_11_v0_d1_grp6_PGA,jim furyk,3.7,2,-1,8,-3,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp12_PGA,jason day,2.84,-5,-1,6,2,0,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp12_PGA,sergio garcia,4.1,3,-3,0,4,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp12_PGA,webb simpson,2.36,1,-4,-1,1,1,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp34_PGA,dustin johnson,2.2,0,-3,-1,5,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp34_PGA,alex noren,2.88,-1,2,2,-1,1,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp34_PGA,charley hoffman,4.6,1,-1,-3,0,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp43_PGA,satoshi kodaira,5.1,-1,3,2,3,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp43_PGA,matt kuchar,1.92,-3,-1,-2,0,1,1,0,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp43_PGA,cameron smith,3.15,0,-2,1,3,0,0,1,0,0
2017,8,10,PGA Championship (USA),2017_8_10,2017_8_10_v0_d1_grp28_PGA,rod perry,7.0,3,3,4,11,0,0,0,1,0
2017,8,10,PGA Championship (USA),2017_8_10,2017_8_10_v0_d1_grp28_PGA,yuta ikeda,2.8,6,0,1,1,1,0,1,0,0
2017,8,10,PGA Championship (USA),2017_8_10,2017_8_10_v0_d1_grp28_PGA,emiliano grillo,1.73,0,6,2,7,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp17_PGA,hideki matsuyama,3.0,7,1,-7,5,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp17_PGA,marc leishman,3.6,-1,-10,2,4,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp17_PGA,rickie fowler,2.44,2,-3,0,3,1,1,0,0,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp4_PGA,jim herman,4.6,-7,3,2,5,0,0,0,1,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp4_PGA,chez reavie,2.34,-5,-5,-3,-4,1,1,0,0,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp4_PGA,keegan bradley,2.6,-1,-3,-3,-2,0,0,1,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp10_PGA,jon rahm,3.2,-3,-4,3,0,0,0,0,1,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp10_PGA,dustin johnson,2.58,-5,0,-2,-4,1,1,0,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d1_grp10_PGA,hideki matsuyama,2.78,1,5,-2,2,0,0,1,0,0
2019,10,10,Houston Open (USA),2019_10_10,2019_10_10_v0_d1_grp4_PGA,bill haas,3.05,0,-2,0,0,0,0,1,0,0
2019,10,10,Houston Open (USA),2019_10_10,2019_10_10_v0_d1_grp4_PGA,hunter mahan,4.0,-2,-2,4,2,0,0,0,1,0
2019,10,10,Houston Open (USA),2019_10_10,2019_10_10_v0_d1_grp4_PGA,denny mccarthy,2.1,2,-3,-2,-1,1,1,0,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp4_PGA,justin rose,2.6,-7,-1,-3,2,0,0,1,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp4_PGA,xander schauffele,2.4,-5,1,-7,-3,1,1,0,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp4_PGA,billy horschel,3.8,-2,-2,0,0,0,0,0,1,0
2019,5,30,Memorial Tournament (USA),2019_5_30,2019_5_30_v0_d1_grp2_PGA,tiger woods,2.72,-2,-2,2,-2,1,1,0,0,0
2019,5,30,Memorial Tournament (USA),2019_5_30,2019_5_30_v0_d1_grp2_PGA,justin rose,2.88,-1,0,4,3,0,0,1,0,0
2019,5,30,Memorial Tournament (USA),2019_5_30,2019_5_30_v0_d1_grp2_PGA,bryson dechambeau,3.4,-1,2,2,2,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp38_PGA,ernie els,4.7,0,3,3,8,0,0,0,1,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp38_PGA,steve stricker,1.95,-5,-5,-4,3,1,1,0,0,2
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d1_grp38_PGA,jim furyk,3.05,-1,0,4,3,1,0,1,0,2
